ID,Rank,Name,Symbol,Slug,Market_pairs,Added,Tags,Max_supply,Circulating_supply,Last_updated,Platform,Price,Volume,Market_cap,Hour_change,Day_change,Week_change,Last_updated_quote
2868,177,Constellation,DAG,constellation,8,2018-06-20T00:00:00.000Z,[],,869168636.864084,2019-11-28T14:24:10.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa8258abc8f2811dd48eccd209db68f25e3e34667'}",0.0186712288428,2020655.76253082,16228446.521873847,-0.494275,-0.1592,31.5128,2019-11-28T14:24:10.000Z
3325,178,Robotina,ROX,robotina,11,2018-09-21T00:00:00.000Z,[],,303758412.044292,2019-11-28T14:24:12.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x574f84108a98c575794f75483d801d1d5dc861a5'}",0.0533105587347,132427.719218824,16193530.666446432,-0.0420884,2.98448,1.04793,2019-11-28T14:24:12.000Z
1807,179,Santiment Network Token,SAN,santiment,5,2017-07-12T00:00:00.000Z,[],,62660370.9569795,2019-11-28T14:24:06.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7c5a0ce9267ed19b22f8cae653f198e3e8daf098'}",0.25766622945,785.99407629632,16145461.520423196,0.395852,1.08315,-5.29498,2019-11-28T14:24:06.000Z
2638,180,Cortex,CTXC,cortex,36,2018-04-16T00:00:00.000Z,['mineable'],299792458,149792458,2019-11-28T14:24:10.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xea11755ae41d889ceec39a63e6ff75a02bc1c00d'}",0.107450857273,4616018.05161365,16095328.025129845,-1.59372,0.145293,-37.1437,2019-11-28T14:24:10.000Z
3835,181,Orbs,ORBS,orbs,18,2019-04-03T00:00:00.000Z,[],,1963447663.07335,2019-11-28T14:24:13.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xff56cc6b1e6ded347aa0b7676c85ab0b3d08b0fa'}",0.00815542299849,2418043.35784212,16012746.227759842,1.00223,3.21009,-14.1175,2019-11-28T14:24:13.000Z
4269,182,Gatechain Token,GT,gatechain-token,19,2019-08-20T00:00:00.000Z,[],,42933279.8204798,2019-11-28T14:24:15.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe66747a101bff2dba3697199dcce5b743b454759'}",0.36901805351,2519082.82235008,15843155.35015362,-1.50023,4.4867,-20.4948,2019-11-28T14:24:15.000Z
2545,183,Arcblock,ABT,arcblock,23,2018-02-26T00:00:00.000Z,[],,98554305.4402933,2019-11-28T14:24:10.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb98d4c97425d9908e66e53a6fdf673acca0be986'}",0.157942033627,3715050.85104683,15565867.423936432,0.791023,7.22291,-6.57812,2019-11-28T14:24:10.000Z
1659,184,Gnosis,GNO,gnosis-gno,16,2017-05-01T00:00:00.000Z,[],,1104590,2019-11-28T14:24:06.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6810e776880c02933d47db1b9fc05908e5386b96'}",14.0610856446,43042.3433384043,15531734.592168715,0.0764264,1.87036,-2.64114,2019-11-28T14:24:06.000Z
2845,185,MediBloc [ERC20],MEDX,medx,4,2018-06-06T00:00:00.000Z,[],,3434635926.21394,2019-11-28T14:24:10.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xfd1e80508F243E64CE234eA88A5Fd2827c71D4b7'}",0.00449354371031,2313651.43185534,15433686.663443413,0.980097,11.5882,7.94962,2019-11-28T14:24:10.000Z
2043,186,Cindicator,CND,cindicator,15,2017-10-13T00:00:00.000Z,[],,1818469419.14694,2019-11-28T14:24:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd4c435f5b09f855c3317c8524cb1f586e42795fa'}",0.00844387699496,516302.93875312,15354932.094373118,1.02075,7.59895,13.0108,2019-11-28T14:24:07.000Z
2760,187,Cred,LBA,libra-credit,32,2018-05-22T00:00:00.000Z,[],,628523896.711471,2019-11-28T14:24:10.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xfe5f141bf94fe84bc28ded0ab966c16b17490657'}",0.0234182666842,925825.44969356,14718940.230581801,1.58394,4.42311,-0.897439,2019-11-28T14:24:10.000Z
3733,188,S4FE,S4F,s4fe,6,2019-02-07T00:00:00.000Z,[],,267333571.88061,2019-11-28T14:24:13.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaec7d1069e3a914a3eb50f0bfb1796751f2ce48a'}",0.0546490029401,16759.1611342726,14609513.15569089,0.406592,37.1746,59.3876,2019-11-28T14:24:13.000Z
4086,189,Elrond,ERD,elrond,8,2019-07-04T00:00:00.000Z,[],,6683256184.38604,2019-11-28T14:24:14.000Z,"{'id': 1839, 'name': 'Binance Coin', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': ' bnb1m5uzzfxs7x05sl28gg96zyecn9jwgtkpyeftyn'}",0.00215397983452,5662743.27022255,14395599.050098607,0.6564,5.98159,26.7935,2019-11-28T14:24:14.000Z
4365,190,Streamit Coin,STREAM,streamit-coin,16,2019-09-02T00:00:00.000Z,[],840000000,6355001.08907794,2019-11-28T14:24:15.000Z,,2.23034107226,486752.040234902,14173819.94322756,-0.256978,0.690101,-8.62974,2019-11-28T14:24:15.000Z
1876,191,Dentacoin,DCN,dentacoin,12,2017-08-11T00:00:00.000Z,[],,540285602593,2019-11-28T14:24:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x08d32b0da63e2c3bcf8019c9c5d849d7a9d791e6'}",2.58534611922e-05,204412.052935484,13968252.859342517,0.493019,-0.40357,-1.52505,2019-11-28T14:24:07.000Z
3175,192,TTC,TTC,ttc,5,2018-08-14T00:00:00.000Z,[],1000000000,372574485.552,2019-11-28T14:24:12.000Z,,0.0372231239065,1855132.24728667,13868386.24010259,0.473215,11.4376,17.1656,2019-11-28T14:24:12.000Z
4162,193,Storeum,STO,storeum,3,2019-07-24T00:00:00.000Z,[],,146929699,2019-11-27T11:11:13.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xcb39c3502415152b2ec90ff07ee18cc94f681a72'}",0.0939967893087,3269.13757618662,13810919.960093709,0.771059,-95.8818,2335.98,2019-11-27T11:11:13.000Z
2927,194,sUSD,SUSD,susd,3,2018-07-13T00:00:00.000Z,[],,14194144.5340012,2019-11-28T14:24:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x57ab1e02fee23774580c119740129eac7081e9d3'}",0.96384750351,2867.88485391575,13680990.77355717,-0.369838,-1.37243,-0.994931,2019-11-28T14:24:11.000Z
4275,195,Cocos-BCX,COCOS,cocos-bcx,9,2019-08-21T00:00:00.000Z,[],100000000000,17313548127,2019-11-28T14:24:14.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0c6f5f7d555e7518f6841a79436bd2b1eef03381'}",0.00078522884697,2825399.33884146,13595097.432723813,-0.0759307,-2.66953,-10.0358,2019-11-28T14:24:14.000Z
789,196,Nexus,NXS,nexus,5,2015-01-25T00:00:00.000Z,['mineable'],78000000,64671957.142437,2019-11-28T14:24:04.000Z,,0.204226143363,172717.732677289,13207704.39093713,-0.844964,4.92556,-7.55995,2019-11-28T14:24:04.000Z
1886,197,Dent,DENT,dent,45,2017-08-12T00:00:00.000Z,[],,76875838993.9659,2019-11-28T14:24:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3597bfd533a99c9aa083587b074434e61eb0a258'}",0.000171662701478,397163.927548918,13196714.20009196,-0.234305,5.36017,-8.76114,2019-11-28T14:24:07.000Z
1169,198,PIVX,PIVX,pivx,20,2016-02-13T00:00:00.000Z,[],,56781165.992094,2019-11-28T14:24:05.000Z,,0.23122080095,968369.082863536,13128986.679566877,-0.0953713,-0.206424,6.83786,2019-11-28T14:24:05.000Z
3822,199,Theta Fuel,TFUEL,theta-fuel,9,2019-03-28T00:00:00.000Z,[],,3838301572,2019-11-28T14:24:13.000Z,,0.0034104122367,825642.460199376,13090190.649293646,2.77102,16.564,14.4844,2019-11-28T14:24:13.000Z
2267,200,Tael,WABI,tael,4,2017-12-12T00:00:00.000Z,[],,65999999.3382405,2019-11-28T14:24:08.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x286bda1413a2df81731d4930ce2f862a35a609fe'}",0.196828120628,843171.159086857,12990655.831195122,-1.88077,11.3164,7.21361,2019-11-28T14:24:08.000Z
3085,201,INO COIN,INO,ino-coin,4,2018-08-06T00:00:00.000Z,[],,180003180,2019-11-28T14:24:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc9859fccc876e6b4b3c749c5d29ea04f48acb74f'}",1.64621567506,4572.65784822986,296324056.4766467,-0.132654,3.51041,1.84248,2019-11-28T14:24:11.000Z
3116,202,Insight Chain,INB,insight-chain,2,2018-08-08T00:00:00.000Z,[],,349902689.082001,2019-11-28T14:24:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x17aa18a4b64a55abed7fa543f2ba4e91f2dce482'}",0.598230520706,14746853.9617874,209322467.88595507,-0.270974,2.08971,2.10346,2019-11-28T14:24:11.000Z
1681,203,PRIZM,PZM,prizm,9,2017-05-19T00:00:00.000Z,[],6000000000,385100587,2019-11-28T14:24:06.000Z,,0.465802808123,248051.955893655,179380934.83441567,0.542324,3.18177,-12.5242,2019-11-28T14:24:06.000Z
4113,204,UNI COIN,UNI,uni-coin,1,2019-07-17T00:00:00.000Z,[],,60004878.2334073,2019-11-28T14:24:14.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe6877ea9c28fbdec631ffbc087956d0023a76bf2'}",2.50587556398,0,150364758.08469075,0,108.14,-16.9185,2019-11-28T14:24:14.000Z
3115,205,Maximine Coin,MXM,maximine-coin,3,2018-08-07T00:00:00.000Z,[],,1649000000,2019-11-28T14:24:12.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8e766f57f7d16ca50b4a0b90b88f6468a09b0439'}",0.07546813627,8501.92885472136,124446956.70923,-24.2194,243.271,401.108,2019-11-28T14:24:12.000Z
3144,206,ThoreCoin,THR,thorecoin,1,2018-08-10T00:00:00.000Z,[],,86686.0215,2019-11-28T14:24:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1cb3209d45b2a60b7fbca1ccdbf87f674237a4aa'}",1431.12834797,139451.745291112,124058822.7413869,-0.160973,3.82396,-3.48918,2019-11-28T14:24:11.000Z
3916,207,ThoreNext,THX,thorenext,2,2019-05-17T00:00:00.000Z,[],210000000,21652254,2019-11-28T14:24:13.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf08c68bd5f4194d994fd70726746bf529ee5a617'}",5.2306308482,110307.840581888,113254947.70546183,-6.9789,-4.70021,-8.73795,2019-11-28T14:24:13.000Z
2027,208,Cryptonex,CNX,cryptonex,9,2017-10-07T00:00:00.000Z,['mineable'],210000000,55686328.9619251,2019-11-28T14:24:07.000Z,,1.84585523213,2127935.10852121,102788901.67248179,-0.097861,4.042,-1.18928,2019-11-28T14:24:07.000Z
2349,209,Mixin,XIN,mixin,9,2018-01-09T00:00:00.000Z,[],1000000,464240.485696456,2019-11-28T14:24:08.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa974c709cfb4566686553a20790685a47aceaa33'}",214.390522435,28170491.8350421,99528760.26394135,-1.76297,3.51053,-4.4411,2019-11-28T14:24:08.000Z
4748,210,Dimension Chain,EON,dimension-chain,2,2019-10-04T00:00:00.000Z,[],,244783561,2019-11-28T14:24:15.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4cb10f4df4bf4f64d4797d00d468181ef731be9a'}",0.346457212976,2152517.51099166,84807030.3264007,-0.0241921,0.704018,2.35048,2019-11-28T14:24:15.000Z
2907,211,Karatgold Coin,KBC,karatgold-coin,28,2018-07-06T00:00:00.000Z,[],,3752277816.50473,2019-11-28T14:24:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf3586684107ce0859c44aa2b2e0fb8cd8731a15a'}",0.0200352704898,2855732.69812839,75177901.0065484,3.07878,20.1469,21.1107,2019-11-28T14:24:11.000Z
4694,212,GAPS,GAP,gaps,3,2019-09-23T00:00:00.000Z,[],,10000000,2019-11-28T14:24:15.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xcd8544defedec7c6b60b5a4232320365b1b21fcc'}",7.07642032963,1367804.08345428,70764203.29630001,-0.504869,1.32372,-1.85389,2019-11-28T14:24:15.000Z
3987,213,Beldex,BDX,beldex,3,2019-06-07T00:00:00.000Z,[],,980222595,2019-11-28T14:24:14.000Z,,0.0695163499258,701537.777043998,68141496.91919573,0.13721,7.28759,5.06124,2019-11-28T14:24:14.000Z
3840,214,1irstcoin,FST,1irstcoin,8,2019-04-08T00:00:00.000Z,[],,37078683.683045,2019-11-28T14:24:13.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x310c93dfc1c5e34cdf51678103f63c41762089cd'}",1.50826212559,263665.690763918,55924374.2658687,0.252643,5.25468,43.5288,2019-11-28T14:24:13.000Z
4049,215,Bitbook Gambling,BXK,bitbook-gambling,3,2019-06-24T00:00:00.000Z,[],,368387491.4,2019-11-28T14:24:14.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xeb6985acd6d0cbff60b88032b0b29ac1d9d66a1b'}",0.14007551136,388795.996495454,51602066.2364826,2.43835,35.2529,-10.1664,2019-11-28T14:24:14.000Z
4469,216,MineBee,MB,minebee,6,2019-09-09T00:00:00.000Z,[],,1830117455.21985,2019-11-28T14:24:14.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8d8129963291740dddd917ab01af18c7aed4ba58'}",0.027455852526,902568.841095275,50247434.95577461,-0.164038,3.04303,8.6581,2019-11-28T14:24:14.000Z
2599,217,Noah Coin,NOAH,noah-coin,6,2018-03-21T00:00:00.000Z,[],,32687957977.6,2019-11-28T14:24:10.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x58a4884182d9e835597f405e5f258290e46ae7c2'}",0.00151097191942,866.138045463388,49390586.60733457,0.48172,26.2932,23.905,2019-11-28T14:24:10.000Z
3812,218,Flexacoin,FXC,flexacoin,5,2019-03-22T00:00:00.000Z,[],100000000000,21223945749,2019-11-28T14:24:13.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4a57e687b9126435a9b19e4a802113e266adebde'}",0.00228450843897,15015.6877722394,48486283.17183196,-0.128863,4.56644,-1.01811,2019-11-28T14:24:13.000Z
3897,219,OKB,OKB,okb,46,2019-04-30T00:00:00.000Z,[],,20000000,2019-11-28T14:24:14.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x75231f58b43240c9718dd58b4967c5114342a86c'}",2.41170572406,74704882.4794546,48234114.4812,1.24221,10.2028,-2.26539,2019-11-28T14:24:14.000Z
3607,220,VestChain,VEST,vestchain,4,2018-11-15T00:00:00.000Z,[],,7078400000,2019-11-28T14:24:12.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x37f04d2c3ae075fad5483bb918491f656b12bdb6'}",0.00680081219198,102557.438886313,48138869.01971123,-0.451996,1.27748,30.4647,2019-11-28T14:24:12.000Z
3519,221,Breezecoin,BRZE,breezecoin,3,2018-10-29T00:00:00.000Z,[],200000000,100000000,2019-11-28T14:24:12.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x77c07555af5ffdc946fb47ce15ea68620e4e7170'}",0.450569283442,140629.020273761,45056928.3442,-0.160917,3.21479,10.4659,2019-11-28T14:24:12.000Z
3791,222,Jewel,JWL,jewel,8,2019-03-13T00:00:00.000Z,[],,54710035,2019-11-28T14:24:13.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8275ebf521dc217aa79c88132017a5bcef001dd9'}",0.775874229067,1561.68715184672,42448106.22785359,0.20346,39.3613,21.4186,2019-11-28T14:24:13.000Z
2897,223,Clipper Coin,CCCX,clipper-coin,2,2018-07-05T00:00:00.000Z,[],,2943270216,2019-11-28T14:24:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbf59e6fe2bc4ee8d303e493390b4aacab16fcc91'}",0.0136976158927,,40315784.88719216,2.84217e-14,-5.68434e-14,-1.13687e-13,2019-11-28T14:24:11.000Z
2990,224,EXMR FDN,EXMR,exmr-fdn,4,2018-08-01T00:00:00.000Z,[],,11756611.6086882,2019-11-28T14:24:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc98e0639c6d2ec037a615341c369666b110e80e5'}",3.06996852621,11886.8989513387,36092427.61354789,-0.138602,-1.27361,365.805,2019-11-28T14:24:11.000Z
4067,225,Cryptoindex.com 100,CIX100,cryptoindex-com-100,2,2019-07-04T00:00:00.000Z,[],,62409781.7289952,2019-11-28T14:24:14.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6393e822874728f8afa7e1c9944e417d37ca5878'}",0.55593318966,70734.8107493352,34695669.02258469,-0.0263595,3.39478,-3.70463,2019-11-28T14:24:14.000Z
2090,226,LATOKEN,LA,latoken,5,2017-10-25T00:00:00.000Z,[],1000000000,380104462,2019-11-28T14:24:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe50365f5d679cb98a1dd62d6f6e58e59321bcddf'}",0.0912709473164,51379.3205956309,34692494.325930566,0.433537,4.29671,18.5106,2019-11-28T14:24:07.000Z
3873,227,botXcoin,BOTX,botxcoin,6,2019-04-18T00:00:00.000Z,[],,1631694137,2019-11-28T14:24:13.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xEF19F4E48830093Ce5bC8b3Ff7f903A0AE3E9Fa1'}",0.0208238272577,327154.208018314,33978116.84628988,-0.134297,2.48871,1.81603,2019-11-28T14:24:13.000Z
4283,228,BitForex Token,BF,bitforex-token,6,2019-08-30T00:00:00.000Z,[],,4251590766.38144,2019-11-28T14:24:14.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5b71bee9d961b1b848f8485eec8d8787f80217f5'}",0.00780249755168,934152.33563584,33173026.54543648,-0.30019,-3.49425,-15.2828,2019-11-28T14:24:14.000Z
4360,229,FABRK,FAB,fabrk,2,2019-09-12T00:00:00.000Z,[],,4794443396.5564,2019-11-28T14:24:15.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x12683dc9eec95a5f742d40206e73319e6b9d8a91'}",0.00691091480162,545848.429013986,33133989.834790897,0.527367,1.30864,-9.53127,2019-11-28T14:24:15.000Z
1710,230,Veritaseum,VERI,veritaseum,4,2017-06-08T00:00:00.000Z,[],,2149646.44000001,2019-11-28T14:24:06.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8f3470A7388c05eE4e7AF3d01D8C722b0FF52374'}",15.2139985042,9336.92927150453,32704717.72271901,-0.16942,0.246655,-15.9948,2019-11-28T14:24:06.000Z
3788,231,NEXT,NET,next,3,2019-03-11T00:00:00.000Z,[],,40491818.4441558,2019-11-28T14:24:13.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xF29226914595052a04F5AFbe6410D0C3eD707548'}",0.804654607276,539036.464418067,32581928.268073276,0.330939,-0.433455,-6.63903,2019-11-28T14:24:13.000Z
4152,232,CryptoVerificationCoin,CVCC,cryptoverificationcoin,2,2019-07-23T00:00:00.000Z,[],,582595.49469,2019-11-28T14:24:14.000Z,,53.8569073239,0,31376791.564841006,-1.42109e-14,-4.26326e-14,-8.05282,2019-11-28T14:24:14.000Z
3364,233,PLATINCOIN,PLC,platincoin,12,2018-10-01T00:00:00.000Z,[],,5001073,2019-11-28T14:24:12.000Z,,5.94951005148,1358644.34868485,29753934.081685238,0.0421349,5.98499,-2.99865,2019-11-28T14:24:12.000Z
3415,234,Buggyra Coin Zero,BCZERO,buggyra-coin-zero,5,2018-10-09T00:00:00.000Z,[],,2010775988.46,2019-11-28T14:24:12.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd45247c07379d94904e0a87b4481f0a1ddfa0c64'}",0.0145714999933,12312.0897613785,29300022.30237269,-0.0600976,10.3942,-17.178,2019-11-28T14:24:12.000Z
2298,235,Dynamic Trading Rights,DTR,dynamic-trading-rights,8,2017-12-20T00:00:00.000Z,[],,1517761818,2019-11-28T14:24:08.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd234bf2410a0009df9c3c63b610c09738f18ccd7'}",0.0190767812778,27723.2178027579,28954010.23378209,-0.0702666,2.08853,-16.5296,2019-11-28T14:24:08.000Z
4064,236,USDK,USDK,usdk,34,2019-07-29T00:00:00.000Z,[],,28600072,2019-11-28T14:24:14.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1c48f86ae57291f7686349f12601910bd8d470bb'}",1.00258854993,49038501.8413621,28674104.714373596,0.31293,1.35124,0.535248,2019-11-28T14:24:14.000Z
2842,237,Bankera,BNK,bankera,6,2018-06-04T00:00:00.000Z,[],,24618912107.7426,2019-11-28T14:24:10.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc80c5e40220172b36adee2c951f26f2a577810c5'}",0.00113448861364,5822.056922779,27929875.466437913,-0.160653,2.50623,0.322022,2019-11-28T14:24:10.000Z
3974,238,Bitcoin 2,BTC2,bitcoin2,2,2019-05-28T00:00:00.000Z,[],21000000,17356434.195,2019-11-28T14:24:14.000Z,,1.44017657778,494.837340480894,24996330.00141887,-0.686913,2.08136,-16.4997,2019-11-28T14:24:14.000Z
2066,239,Everus,EVR,everus,7,2017-10-19T00:00:00.000Z,[],,457015956.760575,2019-11-28T14:24:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3137619705b5fc22a3048989f983905e456b59ab'}",0.0520659245223,3282.87887425354,23794958.310182817,16.3487,-12.1466,333.739,2019-11-28T14:24:07.000Z
2918,240,Bit-Z Token,BZ,bit-z-token,7,2018-07-11T00:00:00.000Z,[],,131128390.7,2019-11-28T14:24:11.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4375e7ad8a01b8ec3ed041399f62d9cd120e0063'}",0.181132582715,9076524.32756053,23751624.074752588,1.11949,8.05964,-28.1898,2019-11-28T14:24:11.000Z
3224,241,Qubitica,QBIT,qubitica,10,2018-08-28T00:00:00.000Z,[],,808674.902799999,2019-11-28T14:24:12.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1602af2C782cC03F9241992E243290Fccf73Bb13'}",28.5249842243,93397.8608715274,23067438.844957307,-0.264024,4.33176,-5.9784,2019-11-28T14:24:12.000Z
2021,242,RChain,RHOC,rchain,12,2017-10-06T00:00:00.000Z,[],1000000000,373789867.795,2019-11-28T14:24:07.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x168296bb09e24a88805cb9c33356536b980d3fc5'}",0.0608476057801,145.383181710161,22744218.520185858,-0.149145,-9.11608,-18.9721,2019-11-28T14:24:07.000Z
3664,243,AgaveCoin,AGVC,agavecoin,6,2019-01-04T00:00:00.000Z,[],,390619593,2019-11-28T14:24:13.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8b79656FC38a04044E495e22fAD747126ca305C4'}",0.0542002929765,7355.32808971183,21171696.38296119,-0.0921378,3.05405,-6.61556,2019-11-28T14:24:13.000Z
3936,244,GNY,GNY,gny,4,2019-05-14T00:00:00.000Z,[],,192376657,2019-11-28T14:24:14.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x247551f2eb3362e222c742e9c788b8957d9bc87e'}",0.107218500557,19434.5947822262,20626336.7057083,-0.160973,11.5862,19.2258,2019-11-28T14:24:14.000Z
4005,245,Tratin,TRAT,tratin,1,2019-06-11T00:00:00.000Z,[],,112002966735.037,2019-11-28T14:24:14.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3eb55d5b22ee0f9b03d59b4994c5ae7fe811be92'}",0.000167985161183,14.5263164375783,18814836.419959377,0.773145,16.3976,16.7372,2019-11-28T14:24:14.000Z
3966,246,BitcoinHD,BHD,bitcoinhd,12,2019-05-27T00:00:00.000Z,[],21000000,5347416.35,2019-11-28T14:24:14.000Z,,3.46104317916,3819849.94424549,18507638.88429616,0.0298014,1.91553,-31.4473,2019-11-28T14:24:14.000Z
4660,247,Telos,TLOS,telos,2,2019-09-17T00:00:00.000Z,[],,229373439.5789,2019-11-28T14:24:15.000Z,"{'id': 1765, 'name': 'EOS', 'symbol': 'EOS', 'slug': 'eos', 'token_address': ''}",0.0806530335377,197973.337076783,18499663.715014625,4.38035,2.00588,-6.42609,2019-11-28T14:24:15.000Z
4220,248,General Attention Currency,XAC,general-attention-currency,6,2019-08-06T00:00:00.000Z,[],,10000000,2019-11-28T14:24:14.000Z,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xde4c5a791913838027a2185709e98c5c6027ea63'}",1.8486882058,1012.83555314828,18486882.058000002,-0.164475,4.18224,-3.83612,2019-11-28T14:24:14.000Z
